id	title	description	colors	months	URL	画像アドレス1	画像アドレス2	画像アドレス3	画像アドレス4	画像アドレス5	画像アドレス6	画像アドレス7	画像アドレス8	画像アドレス9	画像アドレス10	画像アドレス11
0241	オオシマコバンノキ	"1枚目、2010年10月
2枚目、2025年５月"	green		https://kametorakusabana.fc2.page/%e3%82%aa%e3%82%aa%e3%82%b7%e3%83%9e%e3%82%b3%e3%83%90%e3%83%b3%e3%83%8e%e3%82%ad/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ooshimakobannoki_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ooshimakobannnoki_20250507_00.jpg									
0242	オオシマノジギク		white		https://kametorakusabana.fc2.page/%e3%82%aa%e3%82%aa%e3%82%b7%e3%83%9e%e3%83%8e%e3%82%b8%e3%82%ae%e3%82%af/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ooshimanojigiku_01-1536x1153.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ooshimanojigiku_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ooshimanojigiku_00.jpg								
0243	オオシマウツギ	2枚目、2022年3月上旬　近所の通り沿い。山の法面。	white	"3月,4月"	https://kametorakusabana.fc2.page/ooshimautugi/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/oosimautugi_20250422_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ooshimautugi_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/oosimautugi_00-1536x1152.jpg								
0244	オオヤブツルアズキ		yellow		https://kametorakusabana.fc2.page/%e3%82%aa%e3%82%aa%e3%83%a4%e3%83%96%e3%83%84%e3%83%ab%e3%82%a2%e3%82%ba%e3%82%ad/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ooyabuturuazuki_00.jpg										
0245	オランダミミナグサ		white		https://kametorakusabana.fc2.page/%e3%82%aa%e3%83%a9%e3%83%b3%e3%83%80%e3%83%9f%e3%83%9f%e3%83%8a%e3%82%b0%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/orandamiminagusa_00-1536x1152.jpg										
0246	オトギリソウ	"【分布】日本全域?九州、奄美大島・喜界島
【花期】主に夏?初秋
【特徴】
多年草で高さ40?60cm。直立する茎には2?4本の稜があり、葉には半透明の腺点と黒い腺点が見られる。花は鮮やかな黄色で、花弁の縁に散る黒い腺点が識別ポイント。
【奄美での生育環境】
山地や林縁の明るい草地。散策路沿いでも観察できる。
【薬用】
古くから全草を利用し、搾り汁は打撲・創傷、煎汁は止血・腫れ物などに用いられてきた。
【注意】
ヒペリシン含有により、家畜が摂取後に日光を浴びると光過敏症を起こすことがある。


?? 和名：オトギリソウ　弟切草、小連翹、奄美方言：ミッチャル 学名：Hypericum erectum　 撮影：11月／フォレストポリスの池のほとり　 見分け：花弁5枚・黄中心"	yellow	11月	https://kametorakusabana.fc2.page/%e3%82%aa%e3%83%88%e3%82%ae%e3%83%aa%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/otogiri_2025_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/otogiri_2025_00.jpg									
0247	ルリハコベ		purple		https://kametorakusabana.fc2.page/rurihakobe/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/rurihakobe_00-1-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/rurihakobe_01.jpg									
0248	リュウキュウアセビ		white		https://kametorakusabana.fc2.page/%e3%83%aa%e3%83%a5%e3%82%a6%e3%82%ad%e3%83%a5%e3%82%a6%e3%82%a2%e3%82%bb%e3%83%93/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuuasebi_05.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuuasebi_04-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuuasebi_03-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuuasebi_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuuasebi_00.jpg						
0249	リュウキュウバライチゴ		white		https://kametorakusabana.fc2.page/%e3%83%aa%e3%83%a5%e3%82%a6%e3%82%ad%e3%83%a5%e3%82%a6%e3%83%90%e3%83%a9%e3%82%a4%e3%83%81%e3%82%b4/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyubaraichigo_03.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyubaraichigo_04-1536x1152.jpg									
0250	リュウキュウガネブ	"2025年10月5日　笠利・須野ダム　果実の状態、花はまだ見たことが無いです。

?? 和名：琉球紫葛,リュウキュウガネブ　 学名：Vitis ficifolia var. ganebu Hatusima　 撮影：10月／笠利・須野ダムの林道　 見分け：無限花序ともいえる四季なり性（エバーベアリング性）の性質を有しており、母本として使用すれば周年交配が可能となります。"	other		https://kametorakusabana.fc2.page/%e3%83%aa%e3%83%a5%e3%82%a6%e3%82%ad%e3%83%a5%e3%82%a6%e3%82%ac%e3%83%8d%e3%83%96/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuganebu_20251005.jpg										
0251	リュウキュウハギ		red		https://kametorakusabana.fc2.page/%e3%83%aa%e3%83%a5%e3%82%a6%e3%82%ad%e3%83%a5%e3%82%a6%e3%83%8f%e3%82%ae/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuhagi_00.jpg										
0252	リュウキュウイチゴ		white	3月	https://kametorakusabana.fc2.page/ryuukyuuitigo/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuichigo_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuichigo_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuichigo_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuichigo_03.jpg							
0253	リュウキュウコスミレ	check! 奄美で出会ったスミレたち　https://kametorakusabana.fc2.page/amami-sumire-guide/	purple		https://kametorakusabana.fc2.page/%e3%83%aa%e3%83%a5%e3%82%a6%e3%82%ad%e3%83%a5%e3%82%a6%e3%82%b3%e3%82%b9%e3%83%9f%e3%83%ac/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuukosumire_12-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuukosumire_01-1152x1536.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuukosumire_04-1152x1536.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyuukosumire_03-1152x1536.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sumire_11-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sumire_10-1152x1536.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sumire_08.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sumire_09-1536x1152.jpg			
0254	リュウキュウコザクラ		white		https://kametorakusabana.fc2.page/%e3%83%aa%e3%83%a5%e3%82%a6%e3%82%ad%e3%83%a5%e3%82%a6%e3%82%b3%e3%82%b6%e3%82%af%e3%83%a9/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyukozakura_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyukozakura_00.jpg									
0255	リュウキュウミヤマシキミ	"2022年2月25日　湯湾岳
ミヤマシキミの変種で、奄美以南の琉球列島に分布。"	white	2月	https://kametorakusabana.fc2.page/ryuukyuumiyamashikimi/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyumiyamasikimi_00.jpg										
0256	リュウキュウルリミノキ	"1枚目、2018年06月　金作原
2枚目、2020年正月　自然観察の森"	white	6月	https://kametorakusabana.fc2.page/ryukyuururiminoki/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyururiminoki_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyururiminoki_01.jpg									
0257	リュウキュウシロスミレ	check! 奄美で出会ったスミレたち　https://kametorakusabana.fc2.page/amami-sumire-guide/	white		https://kametorakusabana.fc2.page/%e3%83%aa%e3%83%a5%e3%82%a6%e3%82%ad%e3%83%a5%e3%82%a6%e3%82%b7%e3%83%ad%e3%82%b9%e3%83%9f%e3%83%ac/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyusirosumire_05.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyusirosumire_00.jpg									
0258	リュウキュウスズカケ		white		https://kametorakusabana.fc2.page/%e3%83%aa%e3%83%a5%e3%82%a6%e3%82%ad%e3%83%a5%e3%82%a6%e3%82%b9%e3%82%ba%e3%82%ab%e3%82%b1/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyusuzukake_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ryukyusuzukake_01-1536x1152.jpg									
0259	サガリバナ	3枚目、2020年7月下旬から8月初旬　屋仁川	red	"7月,8月,9月"	https://kametorakusabana.fc2.page/sagaribana/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sagaribana_03.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sagaribana_04.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sagaribana_01-1.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sagaribana_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sagaribana_02-1169x1536.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sagaribana_01-1536x1152.jpg					
0260	サイヨウシャジン		purple		https://kametorakusabana.fc2.page/%e3%82%b5%e3%82%a4%e3%83%a8%e3%82%a6%e3%82%b7%e3%83%a3%e3%82%b8%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/saiyoushajinn_03-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/saiyoushajinn_04-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/saiyoushajinn_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/saiyoushajinn_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/saiyoushajinn_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tsuriganeninjin_01.jpg					
0261	サキシマフヨウ		white		https://kametorakusabana.fc2.page/%e3%82%b5%e3%82%ad%e3%82%b7%e3%83%9e%e3%83%95%e3%83%a8%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakishimafuyou_00-1536x1152.jpg										
0262	サクララン	7枚目、8枚目、9枚目　2025年6月宇検にて　自生するサクラランが咲いているところは初めて見た	red	6月	https://kametorakusabana.fc2.page/%e3%82%b5%e3%82%af%e3%83%a9%e3%83%a9%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakurarann_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakurarann_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakurarann_05-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakurarann_04-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakurarann_03.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakurarann_02-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakuraran_20250622_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakuraran_20250622_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakuraran_20250622_02.jpg		
0263	サクラツツジ		red		https://kametorakusabana.fc2.page/%e3%82%b5%e3%82%af%e3%83%a9%e3%83%84%e3%83%84%e3%82%b8/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakuratutuji_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sakuratutuji_00-1536x1152.jpg									
0264	サンダンカ		red	7月	https://kametorakusabana.fc2.page/%e3%82%b5%e3%83%b3%e3%83%80%e3%83%b3%e3%82%ab/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sandanka_00-1536x1152.jpg										
0265	サネカズラ（ビナンカズラ）	"2025年10月5日　須野ダム

?? 和名：サネカズラ（実葛、核葛、五味葛、狭根葛、佐禰加豆良）、　ビナンカズラ（美男葛） 学名：Kadsura japonica (L.) Dunal (1817)　 撮影：10月／須野ダム集権の林　 見分け：? 花は直径1?2cmほどの小さな花です。 ? 花の色は淡黄色または淡黄白色です。 ? 花被片は8?17枚あり、萼片と花弁の区別ははっきりしません。 ? 基本的に雌雄異株の単性花をつけますが、まれに雌雄同株や両性花をつけることもあります"	yellow	10月	https://kametorakusabana.fc2.page/%e3%82%b5%e3%83%8d%e3%82%ab%e3%82%ba%e3%83%a9%ef%bc%88%e3%83%93%e3%83%8a%e3%83%b3%e3%82%ab%e3%82%ba%e3%83%a9%ef%bc%89/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sanekazura_20251005.jpg										
0266	サンゴシトウ（ヒシバデイゴ）	"1枚目、2023年４月
2枚目、2025年5月"	red	"4月,5月"	https://kametorakusabana.fc2.page/sangositou/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/deigo_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sangositou_202505_00.jpg									
0267	サンショウ	アマミザンショウなのかどうか？	"other,yellow"		https://kametorakusabana.fc2.page/%e3%82%b5%e3%83%b3%e3%82%b7%e3%83%a7%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sannshou_02-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sannshou_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sannshou_01.jpg								
0268	サンショウソウ	"2枚目、サンショウソウの雌株と思われる
3枚目、サンショウソウの雄株と思われる"	"other,white"		https://kametorakusabana.fc2.page/%e3%82%b5%e3%83%b3%e3%82%b7%e3%83%a7%e3%82%a6%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sanshousou_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sanshousou_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sanshousou_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sanshousou_03-1536x1152.jpg							
0269	サツマサンキライ		other		https://kametorakusabana.fc2.page/%e3%82%b5%e3%83%84%e3%83%9e%e3%82%b5%e3%83%b3%e3%82%ad%e3%83%a9%e3%82%a4/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/satumasankirai_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/satumasankirai_01-1536x1152.jpg									
0270	サザンカ		white		https://kametorakusabana.fc2.page/%e3%82%b5%e3%82%b6%e3%83%b3%e3%82%ab/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sazanka_00-1536x1152.jpg										
0271	セイヨウタンポポ		yellow		https://kametorakusabana.fc2.page/%e3%82%bb%e3%82%a4%e3%83%a8%e3%82%a6%e3%82%bf%e3%83%b3%e3%83%9d%e3%83%9d/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/seiyoutanpopo_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/seiyoutanpopo_01.jpg									
0272	センダン		purple	4月	https://kametorakusabana.fc2.page/%e3%82%bb%e3%83%b3%e3%83%80%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sendan_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sendan_03-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sendan_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sendan_00-1536x1152.jpg							
0273	センダングサ		white		https://kametorakusabana.fc2.page/%e3%82%bb%e3%83%b3%e3%83%80%e3%83%b3%e3%82%b0%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sendangusa_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sendangusa_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sendangusa_02-1536x1164.jpg								
0274	センニンソウ	あやまる岬の下の道　2013/08/31	white	8月	https://kametorakusabana.fc2.page/%e3%82%bb%e3%83%b3%e3%83%8b%e3%83%b3%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/senninsou_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/senninsou_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/senninsou_02.jpg								
0275	センリョウ	2025年6月　自然観察の森	white	6月	https://kametorakusabana.fc2.page/%e3%82%bb%e3%83%b3%e3%83%aa%e3%83%a7%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/senryou_20250612_00.jpg										
0276	シャリンバイ		white	4月	https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%a3%e3%83%aa%e3%83%b3%e3%83%90%e3%82%a4/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sharinbai_20250417_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sharinbai_00.jpg									
0277	シバハギ		purple		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%90%e3%83%8f%e3%82%ae/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shibahagi_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shibahagi_01.jpg									
0278	シキミ	2022年2月25日　湯湾岳	white	2月	https://kametorakusabana.fc2.page/shikimi/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sikimi_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sikimi_01.jpg									
0279	シコンノボタン	43952	purple	5月	https://kametorakusabana.fc2.page/shikonnobotan/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sikonnobotan_00-1.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shikonnobotan_00.jpg									
0280	シマアザミ	"1枚目、2022年4月12日
2枚目、2025年5月"	white	"4月,5月"	https://kametorakusabana.fc2.page/shimaazami/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simaazami_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simaazami_20250512.jpg									
0281	シマギンレイカ		white		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%9e%e3%82%ae%e3%83%b3%e3%83%ac%e3%82%a4%e3%82%ab/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shimaginnreika_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shimaginnreika_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shimaginnreika_02.jpg								
0282	シマイボクサ		purple		https://kametorakusabana.fc2.page/ibokusa/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ibokusa_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simaibokusa_00-1536x1152.jpg									
0283	シマキツネノボタン		yellow		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%9e%e3%82%ad%e3%83%84%e3%83%8d%e3%83%8e%e3%83%9c%e3%82%bf%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simakitunenobotan_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shimakitsunenobotan_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shimakitsunenobotan_01-1536x1152.jpg								
0284	シマムラサキツユクサ		purple		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%9e%e3%83%a0%e3%83%a9%e3%82%b5%e3%82%ad%e3%83%84%e3%83%a6%e3%82%af%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simamurasakituyukusa_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simamurasakituyukusa_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simamurasakituyukusa_06-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simamurasakituyukusa_05-1536x1152.jpg							
0285	シマオオタニワタリ		other		https://kametorakusabana.fc2.page/ootaniwatari/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/ootaniwatari_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simaootaniwatari_00.jpg									
0286	シマサルスベリ		white		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%9e%e3%82%b5%e3%83%ab%e3%82%b9%e3%83%99%e3%83%aa/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simasarusuberi_00-1536x1152.jpg										
0287	シマツユクサ		purple		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%9e%e3%83%84%e3%83%a6%e3%82%af%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simatuyukusa_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simatuyukusa_01.jpg									
0288	シマウリカエデ		other		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%9e%e3%82%a6%e3%83%aa%e3%82%ab%e3%82%a8%e3%83%87/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/simaurikaede_00.jpg										
0289	シナガワハギ		yellow		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%8a%e3%82%ac%e3%83%af%e3%83%8f%e3%82%ae/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shinagawahagi_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shinagawahagi_01-1536x1152.jpg									
0290	シラン		red		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%a9%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shiran_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shiran_01.jpg									
0291	シラタマカズラ	11月頃、白い実がよく目立つ。	white	"5月,6月"	https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%a9%e3%82%bf%e3%83%9e%e3%82%ab%e3%82%ba%e3%83%a9/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/siratamakazura_20250530_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/siratamakazura_00.jpg									
0292	シロツメクサ		white		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%ad%e3%83%84%e3%83%a1%e3%82%af%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shirotumekusa_00-1536x1152.jpg										
0293	シソ		white		https://kametorakusabana.fc2.page/%e3%82%b7%e3%82%bd/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shiso_00-1536x1152.jpg										
0294	ショウベンノキ		white		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%a7%e3%82%a6%e3%83%99%e3%83%b3%e3%83%8e%e3%82%ad/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shoubennoki_00-1536x1152.jpg										
0295	ショウゾウソウ		other		https://kametorakusabana.fc2.page/%e3%82%b7%e3%83%a7%e3%82%a6%e3%82%be%e3%82%a6%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/shouzousou_01-1536x1152.jpg										
0296	ソクシンラン		white		https://kametorakusabana.fc2.page/%e3%82%bd%e3%82%af%e3%82%b7%e3%83%b3%e3%83%a9%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sokushinran_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sokushinran_00-1536x1152.jpg									
0297	ソナレムグラ		white		https://kametorakusabana.fc2.page/%e3%82%bd%e3%83%8a%e3%83%ac%e3%83%a0%e3%82%b0%e3%83%a9/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sonaremugura_02-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sonaremugura_03-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sonaremugura_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sonaremugura_00.jpg							
0298	ソテツ		yellow		https://kametorakusabana.fc2.page/%e3%82%bd%e3%83%86%e3%83%84/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sotetsu_00-1536x1152.jpg										
0299	ソウシジュ		yellow		https://kametorakusabana.fc2.page/%e3%82%bd%e3%82%a6%e3%82%b7%e3%82%b8%e3%83%a5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sousijyu_00-1536x1152.jpg										
0300	スモモ		white		https://kametorakusabana.fc2.page/%e3%82%b9%e3%83%a2%e3%83%a2/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sumomo_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sumomo_02-1536x1152.jpg									
0301	スナヅル		white		https://kametorakusabana.fc2.page/%e3%82%b9%e3%83%8a%e3%83%85%e3%83%ab/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/sunaduru_00.jpg										
0302	スズメノエンドウ		purple		https://kametorakusabana.fc2.page/%e3%82%b9%e3%82%ba%e3%83%a1%e3%83%8e%e3%82%a8%e3%83%b3%e3%83%89%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/suzumenoendou_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/suzumenoendou_00-1536x1152.jpg									
0303	スズメノトウガラシ		purple		https://kametorakusabana.fc2.page/%e3%82%b9%e3%82%ba%e3%83%a1%e3%83%8e%e3%83%88%e3%82%a6%e3%82%ac%e3%83%a9%e3%82%b7/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/suzumenotougarashi_00-1536x1152.jpg										
0304	スズメノトウガラシモドキ		purple		https://kametorakusabana.fc2.page/%e3%82%b9%e3%82%ba%e3%83%a1%e3%83%8e%e3%83%88%e3%82%a6%e3%82%ac%e3%83%a9%e3%82%b7%e3%83%a2%e3%83%89%e3%82%ad/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/suzumenotougarasimodoki_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/suzumenotougarasimodoki_00-1536x1152.jpg									
0305	タビラコ		yellow		https://kametorakusabana.fc2.page/%e3%82%aa%e3%83%8b%e3%82%bf%e3%83%93%e3%83%a9%e3%82%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/onitabirako_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/onitabirako_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tabirako_00.jpg								
0306	タチイヌノフグリ		purple		https://kametorakusabana.fc2.page/%e3%82%bf%e3%83%81%e3%82%a4%e3%83%8c%e3%83%8e%e3%83%95%e3%82%b0%e3%83%aa/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tachiinunofuguri_00-1536x1152.jpg										
